user_id,invited,sign_up,kyc_initiated,kyc_completed,card_activated
0ae607292483798c19f81f6a038342b7,,2016-01-28,2016-02-09,2016-02-11,2016-02-26
bee94b72b56a689c291261755fe315a2,,2016-01-08,,2016-06-02,2016-01-28
1363edaac0713b9300b6cf0d7be730f1,,2016-01-15,,,
3e6381e7514f0bdd141c7135d9d46b03,,2016-01-16,,,
14ab7a7a15f87180b7d809c070a9646d,,2016-02-11,2016-03-13,2016-03-16,
91da52f958e872c101a9139eb0cb6d1a,,2016-02-02,2016-02-02,2016-02-02,2016-02-06
e186c4161359f9a72a725cb588a5ca0c,,2016-02-04,2016-02-05,2016-02-05,2016-02-10
74497f0c890f1956ad5eed1ca947a67d,,2016-02-11,2016-02-12,2016-02-12,2016-02-19
92c27cce00840d0314325d5958177e8a,,2016-01-13,2016-01-13,2016-01-13,2016-01-19
a4dadbd973abc450921dcde1b32d5147,,2016-01-02,2016-01-02,2016-01-02,2016-01-09
fd03f6cbe41ed753fbf5a5a8e632a922,,2016-02-02,2016-02-02,2016-02-02,2016-02-10
cc69318332cabf8c89e3190309791e13,,2016-01-18,2016-01-18,2016-01-18,2016-01-22
8767e515e5233d981623481c268d1357,,2016-02-02,2016-05-24,2016-05-24,2016-05-30
79ab76e8c007ec8a755e15ab1df1f44f,,2016-02-10,2016-02-10,2016-02-10,2016-08-17
198cfb62326e60b5044cb077486622eb,,2016-01-14,2016-01-14,2016-01-14,2016-01-20
fa2bde1cf4448c21c7a5d5a38dd12577,,2016-01-13,,,
00b7f1d6805dfac662cef706b0300ec7,,2016-02-12,2016-02-12,2016-02-15,2016-02-18
cc6519d2e889bf8b8ced785cece9339f,,2016-01-16,2016-01-16,2016-01-16,2016-01-26
cf01bc36bcbc94ce0d5a337363aec0c4,,2016-01-04,2016-01-04,2016-01-04,2016-01-16
402ad65bc8cba27ca118d6f6050dbe99,,2016-01-17,2016-01-19,2016-01-19,2016-02-10
bfdb1190a22d1ba245f4f44b18eed0ff,,2016-02-11,2016-03-03,,
232ceeedd215d8a82c08d35dd7b06385,,2016-01-09,2016-11-05,2016-11-05,2016-11-20
61ab61153862477c0c75df853a246954,,2016-02-03,2016-02-05,2016-02-05,2016-02-11
ffab1c425e399fc4765de4908f318200,,2016-01-27,,,
2c34083a3af63247d17bd7107fa1e9c2,2016-02-14,2016-02-14,2016-02-14,2016-02-14,2016-02-18
f2d544e343344c2eb3cc9cebf901df00,,2016-02-04,2016-02-04,2016-02-04,2016-02-15
a0250337d7c9271118723ddc7d118a72,2016-01-12,2016-01-12,2016-01-12,2016-01-12,2016-02-09
8cb5d491a80734c1e550c6b42cfbd04e,,2016-02-08,2016-02-09,2016-02-09,2016-02-12
616174fdb3f0e4aa0d11b9cf063045fc,,2016-01-04,2016-01-05,2016-01-05,
4c60fd04b82be047dad5a1def0d566f3,,2016-02-02,2016-02-02,,
e2a635b46025fa22c5411ffeda165985,,2016-01-20,2016-01-20,,
b2d6ec996bbbf05c3c8617da8df143be,,2016-01-17,,,
10b0956487f010d1a223143397ff573d,,2016-01-19,2016-01-19,2016-01-19,2016-01-27
df523220e638c26de47ced0a0a10ec15,,2016-02-08,2016-02-08,2016-02-08,2016-02-17
aea628ede922b86643ac0ee5855f58f9,,2016-02-04,2016-02-05,2016-02-08,2016-02-11
44a44c87c23cc74ad8612ad5ba5712f3,2016-01-19,2016-01-19,2016-01-21,2016-01-21,2016-01-28
112840c6482efb15f43b349d24c8292b,,2016-01-21,2016-01-27,2016-01-27,2016-04-20
97960000748755f906163d585b4b0c44,2016-02-02,2016-02-02,2016-02-03,2016-02-03,2016-02-08
4397a1ad03eb4f7a5ecbce43c4ddf9e3,,2016-01-14,2016-01-14,2016-01-14,2016-01-19
9470cc089c079cda094a2258eb5e7556,,2016-01-16,2016-01-16,,
584729337ea157dd771c8867797308ad,,2016-01-14,2016-01-14,2016-01-14,2016-01-19
4ecbf320ee4063a48926b3e4396bb7b1,,2016-02-03,2016-03-27,,
dce083d1127e84fe9de7c2cea2ebec48,,2016-02-05,2016-02-05,2016-02-05,2016-02-10
cbc2405849b1c5b7bb68f27ceea41dc5,,2016-02-04,2016-02-04,2016-02-04,2016-05-07
5cc177e99248af4aff1a92006ac104f8,,2016-02-11,2016-02-11,,
72ca0c4ff8f5a38b93e69e6cbdd48c71,,2016-01-14,2016-11-15,,
64d850494c32c8e627b38dcc8b3b5f28,,2016-01-22,2016-01-22,,
8edcc59662e9dd638b98e42d16bf18bb,,2016-01-20,2016-01-20,2016-01-20,2016-02-02
6e91693a322a1a5ee01e386044c56fbf,2016-02-01,2016-02-01,2016-02-01,,
0c20f5b24234ecedfe5dcd6bc1397a2e,,2016-01-22,2016-01-22,2016-01-22,2016-02-08
34942f11c296695cc4ceb78d9512842f,,2016-02-10,2016-02-11,2016-02-11,2016-02-19
d8447dbc2f034b2b65b344b0765562a8,,2016-01-06,2016-01-06,2016-01-06,2016-01-12
cdbae9f04ce2ba7767793035811c8d39,,2016-01-22,2016-01-22,2016-01-22,2016-01-28
2c8e4beb8ffd1ac00cb8abb26cdb8c27,,2016-01-13,2016-01-31,2016-02-08,2016-02-17
bf6c257f1a970556db0c5da4ac0aac8c,2016-01-12,2016-01-13,2016-01-13,2016-01-13,2016-01-19
153bce9d3c42886bbb9293d821fcc60b,,2016-01-30,,,
522a9c85c60ce8be8b3009089813e03e,,2016-01-22,2016-01-22,2016-01-22,2016-04-09
0bff3fcf8a4c62a8f14c1846b3c380cf,,2016-01-04,2016-01-04,2016-01-04,2016-01-13
1bea90d823cbab0f99bc9de54711d8d2,,2016-02-05,2016-02-05,2016-02-05,2016-02-11
330dcfe55950bce20351a36ce64166cf,,2016-01-03,2016-01-03,2016-01-03,2016-01-11
14d7d8210706ce49800a9f3ce3ccf03b,2016-01-16,2016-01-16,2016-01-17,2016-01-17,2016-01-24
f78a5d1a873bcc3856f3f7a000a54907,,2016-02-05,2016-02-10,2016-02-10,2016-03-01
01580e57f3eb20b95731de0bf2d60350,,2016-01-09,2016-01-09,2016-01-09,2016-01-17
84a581ca5468a74f7a51c2461c01584d,,2016-01-23,2016-01-23,2016-01-23,
e335be0fd15dadd8f7c81b38b139d42c,,2016-01-31,2016-01-31,2016-01-31,2016-02-20
5fb3000d4eb0fd478bd3da0878bbf986,,2016-01-14,,,
b2b303c3e7e17348cde39b8b54b9ba96,,2016-01-29,2016-01-30,2016-01-30,2016-02-04
40c040dd786cf2c368f88acc03e8f001,,2016-01-31,2016-01-31,2016-02-18,2016-06-03
787329b9eb84b5a194e6dab1284a4b4b,,2016-01-04,2016-01-04,2016-01-04,2016-01-13
13ff1854d27b90f3170ad203302de59c,2016-01-15,2016-01-17,2016-01-17,2016-01-17,2016-01-22
c5fde777f5c591ce812aadd1363a62b3,2016-02-05,2016-02-05,2016-02-05,2016-02-05,2016-05-31
6e95958ee9e7e4cca279fe534ed40784,2016-02-11,2016-02-11,2016-02-11,2016-02-11,2016-02-17
c7b83bf81ff1203d9c3e64d996025da6,,2016-01-23,2016-03-06,2016-03-14,2016-03-19
f8796c9f73a51460b7fbbe31c76baf3f,,2016-01-07,2016-01-09,2016-01-09,2016-01-21
d321cc5c5356ffbb1d40ec5fc9a828c1,,2016-02-07,2016-02-08,2016-02-08,2016-02-15
261dafbf9f78241cd1b04907f3d8b72b,,2016-02-01,2016-02-04,2016-02-04,2016-03-01
9130c95f7806fc29c5619eb5df5fa9cf,,2016-01-19,2016-01-20,2016-01-20,2016-04-12
880a04f8245f65915d946d518cca164b,,2016-01-07,2016-01-07,2016-01-07,2016-01-12
286a3b7e37fdc135ed10b5b03e67a312,,2016-01-20,,,
18c8d4b39708c88ee8397c6a7568e4b8,,2016-01-16,2016-02-01,2016-02-01,
a2f14795fad165802d021b32ba2ac065,2015-12-15,2016-01-04,2016-01-04,2016-01-04,2016-01-12
e7d0c6b6527c9893d5ac741740338237,,2016-01-27,2016-02-26,2016-02-26,2016-03-03
03100586d2d9b222b3158825e9a3b762,,2016-01-23,2016-01-23,,
580bd4f4d7f3590a6c484dcb4a4a9eb9,,2016-02-10,2016-02-10,2016-02-10,2016-02-15
3d16c8e4e20ea9b933a11036ff120110,2016-01-22,2016-01-23,2016-01-23,,
680fb587dfe5ae06c7cd6dc7883bf63a,,2016-01-18,2016-01-19,2016-01-19,2016-02-07
625f189d7fe697361004060bce6313f8,,2016-01-14,2016-01-20,2016-01-20,2016-01-26
cc71f399ac5b37c09ceb10672f1a1cbb,,2016-01-06,2016-01-07,2016-01-07,2016-01-12
832f6d6816d9c1a93f3bb8ff4a03f356,,2016-02-10,2016-02-12,2016-02-12,2016-02-18
bdfd002a7d9f970d46bb300830d3feb5,,2016-01-20,2016-01-20,2016-01-20,2016-01-26
d0c825655ebe9810414ac7387355b133,,2016-01-14,2016-01-14,2016-01-14,2016-01-19
cf1cbcdb9b48083187e4fe9f4c43fca0,,2016-01-24,,,
5221a318fc1d353386e5890f13ca673b,,2016-02-06,2016-02-06,2016-02-06,2016-02-12
a381e3d6308744bf6b9eacadb20a6ab4,,2016-01-23,,,
e361dc3b65ef804d82cb46bcf037c9de,2016-01-31,2016-01-31,2016-02-05,2016-02-05,2016-02-10
54b51c9162129aa6709e289306d5d5a3,,2016-01-10,,,
648608654827f097160dfd2ef03283d1,,2016-02-04,2016-02-04,2016-02-04,2016-02-10
e10b518d6c20937a24c72cea51ee8968,,2016-02-01,2016-02-01,2016-02-01,2016-02-08
e647311f60b394cab9484b2de734bc66,2016-02-08,2016-02-08,2016-02-08,2016-02-09,2016-02-12
56c9b18e295be5831aa01e1c7124b4e6,,2016-01-03,2016-01-03,2016-01-03,2016-01-11
745eb56db6cfce83b1ab111425080e5a,,2016-01-16,2016-01-16,2016-01-16,2016-01-20
96fa92808a4175061c87c934bdddb2f1,,2016-01-04,2016-01-04,,
7ec1e92baedd357423fc3a46c21d1628,,2016-02-12,2016-02-13,2016-02-15,2016-02-18
076f110326f9de193cc9581432afb8cd,,2016-02-09,,,
5366b64f37168932c8f4d4c186037fee,,2016-02-01,2016-02-01,2016-02-01,2016-02-05
49daa9761e361f0b27de87097cafc50a,2016-01-26,2016-01-27,2016-01-27,2016-01-27,2016-02-02
34b9774d7231fcf56763bad3a2cf2c98,,2016-02-08,2016-03-21,2016-03-21,2016-03-26
d5a43b3053517f3dc2974a1f4e87b300,,2016-02-11,2016-02-11,2016-02-11,2016-02-17
b916e56cac9f809c44f5bd832276b5f4,2016-02-08,2016-02-08,2016-02-08,2016-02-13,2016-03-28
a95b74ba12e86d02519cce89c4b907f1,,2016-01-16,2016-01-16,2016-01-29,2016-02-08
d20f8b7b807042f59edd9e52306ca9fb,,2016-02-09,,,
3fbb0a39b901f818ab2e639790e05156,,2016-01-04,2016-01-04,2016-01-04,2016-01-15
2d41961df722a13e27309145b03d1610,,2016-02-03,2016-02-03,2016-02-03,2016-09-28
5b27fead7e2f3cf62a97a7663fede240,,2016-02-13,,,
dfb3f977fb9b67e791dd6c10e86c7fdd,,2016-01-09,2016-01-09,,
db6e21169c1224097a34fcfebec2042e,,2016-02-13,,,
649c1a869c53c0f52a84d77cb3908376,2016-01-14,2016-01-14,2016-01-14,2016-01-14,2016-01-20
2125bb4d33204c5ff313d55c3b3d1b8d,,2016-01-15,2016-01-27,2016-01-27,2016-04-15
b93585ba13d01852c91f415f117cba57,,2016-01-29,,,
9c0d01727b0704b902ba1e3f5fc58bef,,2016-01-27,2016-01-28,2016-01-28,2016-05-15
7e6f638302e36c7a17c5c89a45614680,,2016-01-12,2016-01-12,2016-01-12,2016-01-16
55744f4d8343a83ca4c79a0f40d37d18,,2016-01-26,,,
24e7f07dfa522d3cfc118e74835a25b2,2016-01-11,2016-01-11,,,2016-01-19
a53cdd2dbfb5b74154f85e03b394b015,,2016-01-23,2016-01-29,2016-01-29,2016-02-25
2206457bc378a4dd10b98a8b81f56776,,2016-01-09,2016-01-10,2016-01-10,2016-01-14
dfd08041087b4b086a041fae9eb88cd7,,2016-02-11,2016-02-11,2016-02-11,2016-02-16
898efc9f54629ebc92c7197647b37efe,,2016-01-07,2016-01-07,,
c3ccfba3542bb18033ca23e56436aaed,,2016-01-28,,,
02549afd07461bc270e6b4d8a8fa2efe,2016-01-11,2016-01-11,2016-01-13,2016-01-13,2016-01-26
810aaaff255d700d32d581b2328cc1d4,,2016-01-09,2016-01-09,2016-01-09,2016-01-29
decb21bc610ea390ea2202122d541784,,2016-01-28,2016-01-28,2016-01-28,2016-02-04
9bb1ebcc7de86db6690af47d033ef93b,,2016-01-22,2016-01-23,2016-01-22,2016-02-03
4eac0ea3fad0b17a3b449dfdcdeeb7c5,2016-01-14,2016-01-14,2016-01-14,2016-01-14,2016-02-19
e81286a818b42976afecd9458d7810fb,,2016-02-01,2016-02-01,2016-02-01,2016-02-08
cb312ce6ba56d2f9215c359d7907ff00,,2016-02-07,2016-02-13,2016-02-13,2016-10-29
957c865be4c24fbdb1811f85e2989148,,2016-01-15,2016-02-12,2016-02-15,2016-09-04
473914ebbb498eb52d2c4de3e5dc2dd7,,2016-01-18,2016-01-18,2016-01-18,2016-01-22
6e2523ddb1d0480a8644cd76fe3a5e8c,,2016-01-29,2016-01-29,2016-01-29,2016-02-04
74a1a807f314686c5c5b9052734d8ea5,,2016-01-22,2016-01-22,2016-01-22,2016-02-11
432a9df828227e373d6589ff414f7034,,2016-02-13,2016-02-16,2016-02-16,2016-02-21
3007759e0ce5338158966fa0069a9777,2016-02-11,2016-02-11,2016-02-11,2016-02-11,2016-02-16
c27c37c30538a9d572eae2cd71a0b7b7,,2016-02-10,2016-02-10,2016-02-10,2016-02-18
c62819881c644c40207a1f28c9017db0,2016-02-11,2016-02-11,2016-02-12,,
e8cd37fe0035b1c28eb426fd80dad89c,,2016-01-31,2016-01-31,,
e76fb27ca5e992f143aff47b3cc29ea4,,2016-01-27,2016-01-27,2016-01-27,2016-02-02
b0492063f91ba0d25691b1df73e5ea5a,,2016-02-01,2016-02-01,2016-02-01,2016-02-08
f12405033879eb6b295bdc3412b31745,2016-01-22,2016-01-23,2016-01-23,2016-01-23,2016-01-28
7acd0698ff4536435206d095ec6f7503,,2016-01-15,2016-02-12,2016-02-12,2016-02-17
41dc9fdf5bd52514a605db56d97929cc,2015-07-20,2016-01-31,2016-01-31,2016-01-31,2016-03-18
88631a59927e33077f5c4986cb0a74fb,,2016-01-30,2016-02-25,2016-02-25,2016-03-04
4c949d7482f7d3e7d1f6a9fa73fedfb7,,2016-01-28,2016-01-28,2016-01-28,2016-02-04
a84083f0be372d7075b12aa66d5eb2be,,2016-01-27,2016-01-27,2016-01-27,2016-02-02
c817cb35c3f423f5011bddcc766ee243,,2016-01-22,2016-01-22,2016-01-22,2016-01-28
0bbd0eaa2e1e006c683a15b053c0fb9f,2016-01-02,2016-01-02,2016-01-02,2016-01-02,2016-01-13
0b55c5747998cbae18e9ff47ba7bc2d7,,2016-01-21,2016-02-02,2016-02-02,2016-02-07
a3212c76efb93bc8a9eb292e31648f8e,,2016-01-19,2016-01-20,2016-01-20,2016-01-27
0d81afc5603a89c1ba7c19bb2dfe1ed2,,2016-02-01,2016-02-04,2016-02-05,2016-02-10
b35e9869797bdaa5c881eb50e0c86484,,2016-01-28,,,
a550578978bb8dda88906ffb57f9f425,,2016-02-02,,,
56e9948610f7b40a9a0b3c556a10fb0c,,2016-01-07,,,
3829159b9353510ff1f8784be53b581a,,2016-02-02,2016-02-02,2016-02-02,2016-02-06
5382766f95e0c363c3d7cabeaa80fc6d,,2016-02-09,2016-02-16,2016-02-16,2016-02-20
c4e975193ac57e1e0b37b5a8f2998033,,2016-02-11,2016-03-10,2016-03-10,2016-03-29
ac72eb3614736279a17ab9dd9190d7c1,,2016-02-08,2016-02-08,2016-02-08,2016-02-25
ad4c391d9f5de265e74fef19e246d328,,2016-01-29,,,
3c0d3f39d9cda92bb5e756410995a32d,,2016-02-11,2016-02-11,2016-02-11,2016-02-16
cb99c5d58b947998373a77d36f32c889,,2016-01-08,2016-01-08,,
ccd5d49ec6dbfbff73e917f6d97a401a,,2016-02-01,2016-02-01,2016-02-01,2016-02-05
553b6cfb22e6e20f45db1ce36a308518,,2016-01-02,2016-01-02,2016-01-02,2016-01-20
0a5c268cdf5df79d1a16c804b61eb6e9,,2016-01-08,,,
1f2b8f1732e7a5546e8099cd29fd9406,,2016-02-03,,,
29e8b28df868d45281bccc73194b3735,,2016-01-31,,,
e88f960556de14b82b70e2047bba10e3,2016-01-12,2016-01-12,2016-01-12,2016-01-13,2016-01-20
4cd2cf159f74689bdffdaed7f32b4ac7,,2016-02-05,2016-02-05,2016-02-05,
06fa60afdc27d7e7402d95d1849c1270,,2016-01-21,,,
1cc6e4afa2abec600e4e6faeff9a5559,,2016-01-10,2016-03-12,2016-03-12,2016-04-08
30ecd5de8a405c71b0e5b36adc741b81,,2016-01-08,2016-01-08,2016-01-08,2016-02-02
6f7fe030a90cf9ad6b4370f8ccfbf919,,2016-01-09,2016-01-09,2016-01-09,2016-01-14
22e9caf6208da42bbcd27320b88235e0,,2016-02-01,2016-02-01,2016-02-01,2016-02-06
2a5064a2070393806ca68d62731cfc76,2016-01-02,2016-01-02,2016-01-02,2016-01-02,2016-01-10
4b016a8030f74960d6f6b90ba726bf4e,,2016-01-01,2016-01-05,2016-01-04,2016-01-13
fd200142e747623cfbfc68699e5c741e,,2016-02-03,2016-02-14,2016-02-14,2016-02-23
c8b02443467db6526e558184daf91cae,,2016-02-11,2016-02-11,2016-02-11,2016-05-25
4ae51bb0a2fc5e0479f7eb41110ed9cb,,2016-02-10,2016-02-10,,
529249fcecfd966d627c6af17cb23167,,2016-01-21,2016-01-23,2016-01-23,2016-02-12
f00858a70951fd839f2199727665ee15,,2016-01-31,2016-02-03,2016-02-03,2016-02-08
e8d32b6419416f0f9b059285593e1593,,2016-01-18,2016-01-18,,
0769310db94cc7cf833628805a9b167e,,2016-02-05,2016-02-05,,
bdd086ef9f42a5abc67376be98a47145,2016-02-13,2016-02-14,,,
31ee19c03ee064cff5d5c732f1036c4f,2016-01-27,2016-01-27,2016-01-27,2016-01-27,2016-02-02
bc623e3ee88f551e199970b78fb3d768,,2016-01-23,2016-01-24,2016-01-24,
ef09b2b77141096e6effa49a1f760471,2016-02-01,2016-02-02,2016-02-02,2016-02-02,2016-02-11
94192fdcb063da554ff0d8c13b677502,,2016-01-02,,,
9fa451102d09170dc1d8df86539e305f,,2016-01-15,2016-07-01,2016-07-01,
990af7d5890dc204852c717a54714f7c,,2016-02-10,,,
5a427ab9afc9c3dd60bd1e40b449bbfa,,2016-02-09,2016-02-09,2016-02-09,2016-02-12
037c76908f8f5cb1c45c559c46c1f3c3,2016-01-14,2016-01-14,2016-01-14,2016-01-14,2016-01-19
b39a71cb78aa74f74624a8d0c2484156,,2016-02-07,2016-02-07,2016-02-10,2016-03-08
b0435aa2897b2a436d6fae33bedefb79,,2016-01-27,2016-02-21,2016-02-21,2016-02-25
e7d4f8158e2c664e8493bf97ae8ce720,,2016-01-04,2016-01-07,2016-01-07,2016-04-27
cc7a61bdc2abf9e0a8ffca614ec02379,2016-02-03,2016-02-03,2016-02-04,2016-02-04,2016-02-09
0fe0500a05fe66a8ca29361dc9f3731b,,2016-01-28,2016-02-03,,
3dc269194cea16a3fd6d2225048fd4b8,,2016-01-31,,,
1abdb0e227e370b6435d31e981d66067,,2016-02-02,,,
86d435750b6781a44d6ddfc444e36f07,2016-01-18,2016-01-18,2016-01-30,2016-01-30,2016-02-19
3b291428044f14c859d5834e69b8f60e,,2016-02-04,2016-02-04,2016-02-04,2016-02-11
f400536fc1b96a1365841a52ee328f47,,2016-01-17,2016-01-21,,
e7527e0a3d232b34f8e68b6b3320cd93,,2016-02-11,,,
9498bb1c275f897028f8306aa37d9fb3,2015-11-28,2016-01-16,2016-01-16,2016-01-16,2016-01-28
fadc279fda727800d31bc80cd0c548af,,2016-01-24,,,
3c25fdb6c206aa795ef80b50be85f30a,,2016-01-08,,,
48fbd57d10652218a696a0e1763013c8,,2016-01-05,2016-01-05,2016-01-05,2016-01-13
5603beb173161c3aa0b463e0a1c95371,,2016-02-09,2016-02-14,2016-02-11,2016-02-22
55d23c55c86642421f073db1d6ced0ec,,2016-01-04,2016-01-04,2016-01-14,2016-01-21
5875f83965698c4c9ee3bb4c1d7bb2c0,,2016-01-06,2016-01-06,,
11154c4b80751aa7fe8d7fc272dd0054,,2016-01-20,,,
7b15c53268ef05b7549228fce3a13ded,,2016-01-27,2016-01-30,2016-02-01,2016-03-05
88ceeea6d547f6f91d4a678edbcaf39a,,2016-01-18,2016-01-19,2016-01-19,2016-01-25
95d0a73745ce9db5a60f7d21a70951e6,,2016-02-05,,,
e34d6214233b1ec635e0d9baad88595f,2016-01-08,2016-01-20,2016-01-26,2016-01-26,2016-01-30
d77369d4742f045090744cda82e5dbab,,2016-01-28,2016-01-31,2016-02-19,
f6a902cbc1629b095c2dcbbdb29f1b81,2016-02-02,2016-02-02,2016-02-02,2016-02-02,2016-02-25
1c7ffda703249a12098047906a430d37,,2016-01-26,2016-01-26,2016-01-26,2016-02-02
1943548b06abeaaf5ff9490d7b1158ab,2016-01-21,2016-01-21,2016-01-21,2016-01-21,2016-01-27
89be09582b9c543edfebfaafa9ab0cee,,2016-01-22,,,
6f46dfce94d05391fe51724ad62cf027,,2016-01-21,2016-03-16,2016-03-17,2016-03-22
f5b22be7f7f78b34c6238bea48dfce4b,,2016-01-11,2016-01-11,,
5053ef5a2aa9a38885ea2868a2a684f0,,2016-02-10,2016-02-10,,
22b528eb808534f94ba5c65369cf1c19,,2016-02-03,,,
9c5f88654368f9f4661b01fe7a4313a9,,2016-01-28,2016-01-28,2016-02-01,2016-02-08
2c57dc90b0644ab87fd1d9fb5f74a44d,,2016-01-03,2016-01-03,,
45eb569e843c8606d068b3cea412af89,2016-01-13,2016-01-13,2016-01-13,2016-01-13,2016-05-22
749c54580ccdd95d3ebf449416bb0936,,2016-02-07,,,
0257b92766b8979a7e511ced028afc80,,2016-01-04,2016-02-08,2016-02-09,2016-03-21
e832f6a351f3b36b85c1e61971b450e2,,2016-02-14,2016-02-14,2016-02-14,2016-02-17
8b3bfcf581b27d68b5bab17e70a1648a,,2016-01-30,2016-04-11,2016-04-11,2016-04-19
26a87deab0525cfce7f91b8bc203ce06,,2016-01-09,2016-01-09,2016-01-09,2016-01-14
de59801e0b0be95c9db0c013de87b2d2,,2016-02-03,2016-02-03,2016-02-03,2016-02-16
f571388fd41c32ae3e74f30f33fc37ab,,2016-01-05,2016-01-05,,
cafbdc41385b1b09b66c50e2d82e83bd,,2016-02-07,2016-02-08,2016-02-08,2016-02-13
c84c467147f93db7f31fcd2cf7c015d2,,2016-02-13,2016-02-15,2016-02-15,2016-02-18
7f4b82187af932d433c4f5ef849b8660,,2016-02-03,2016-02-03,2016-02-03,2016-02-17
7725757ca5ebf125dc0973ba2bd2e16d,,2016-02-01,2016-02-01,2016-02-01,2016-02-10
da2e048ad710ca5325258be6c2e8ec65,,2016-02-11,,,
ef551595f8b6a0422977f8dc69912bd5,,2016-02-06,2016-02-06,2016-02-06,2016-02-12
24c87f6a54c62dbc7e7e49d629268dd5,2015-12-30,2016-01-07,,,
d3afea524e7991129bf74260ba704b71,2016-01-24,2016-01-25,,,
4e776ccb4e7c4d2544b61c4f7cf2ce63,,2016-01-26,2016-02-03,2016-02-05,2016-02-10
490963b309e276701e73c206117b4a89,,2016-01-23,2016-01-28,2016-01-31,2016-03-29
ec03b96bd973e248f83707e68ca943fb,2016-02-03,2016-02-03,,,
f1f143a4904ae30a857bc7e7f49fb9c8,,2016-01-06,2016-01-06,2016-01-06,2016-01-18
f573aa98d95614646ed1ed7bebe5788e,,2016-01-27,,,
b89df1db22f20ec6abc87240927ff5c4,,2016-01-19,2016-01-19,2016-01-19,2016-03-04
767df7dee0db620bfb07b35166f9ead6,,2016-02-02,2016-02-02,2016-02-02,2016-02-12
547e430a028d238b41a869ecf0633bf1,,2016-02-11,2016-02-11,2016-02-11,2016-03-08
ec75e4cb52def22d42113aa6869b8ca7,2016-02-01,2016-02-01,2016-02-01,2016-02-01,2016-02-05
ceab599bbbad8c99b321ec2d069ce3ae,,2016-01-14,2016-01-14,,
caff2438208a25cf5275aad300b43596,,2016-01-20,2016-11-23,,
d0ba188a8fc5db69dc24604356fb9b8f,,2016-01-17,2016-01-25,2016-01-25,2016-02-07
42e6dce7e61cd7d467b863a9f87ed43a,,2016-02-02,2016-02-02,2016-02-09,2016-02-13
9e31a6350241114788a04a9e7d6105f2,,2016-02-01,,,
895d2414982a361a43a739cf8a2ef1ba,2016-01-21,2016-01-23,,,
652fbf8ba8dd0cd3bcc360e5aeb907ac,,2016-01-09,2016-01-10,2016-01-10,2016-01-14
150f101616303e52914a715dd434be78,2016-01-28,2016-02-03,2016-02-03,2016-02-08,2016-02-12
a62ebdb4b550486fe4399a62aef614d3,,2016-01-30,2016-01-30,2016-02-06,2016-02-11
0dcf145f01ac071abe2c1096921bf25c,,2016-01-27,2016-02-10,,
d0f87cc1eaecb1975832980c318c6ff1,,2016-01-26,,,
bd61c25b0a3bf8abb73a428b7aa9abe0,,2016-01-30,2016-01-30,2016-02-01,2016-02-07
d6523c358e385f90a20953c8ff50a95a,,2016-01-05,2016-01-05,2016-01-05,2016-02-06
e02805bc410620670d81fa99a0fc6f29,,2016-02-10,2016-02-10,,
65b544bff92f0b190846071469cbca84,,2016-02-02,2016-02-02,,
fb190d48d139475d8bd3bc0054edb08e,2016-01-05,2016-01-05,,,
19b92137e90e085cacd7acb3030ca2e4,,2016-01-25,2016-01-25,2016-01-25,2016-02-08
14a6f6c1c15f580c9c786cc54c9b1cb5,,2016-01-21,2016-01-22,2016-01-22,2016-01-28
c3d16b40d3676cff5e48951bf99486da,,2016-01-04,2016-01-04,2016-01-04,2016-07-15
ccca6b95a18324842043427bdd21ef9c,,2016-02-12,2016-02-15,2016-02-15,2016-02-20
a2a8565d02001806ff19be7da3c5e6ea,,2016-01-02,2016-01-02,2016-01-03,2016-01-22
0a053a6a9ff647a222665b1d6357b1be,,2016-01-27,2016-02-11,2016-02-12,2016-02-21
ebf4e34a8da56dfa93e0a34380b6f35b,,2016-01-02,2016-01-08,2016-01-08,2016-01-14
6706eda1ad84fdbf724ead538f3de2cf,,2016-01-18,2016-01-20,2016-01-20,2016-01-26
2b0749e777d1352687a15edd6a1bf1e3,,2016-01-04,2016-01-04,2016-01-08,2016-01-14
96e10b13cf55d12de8818e45ca33a115,,2016-02-03,,,
4e8ec97716e8465e39f9fc816f1a71cc,,2016-01-05,2016-03-12,2016-03-12,2016-03-30
6a7ccc6082a41d1a0b08f77d2d0532a2,2016-01-26,2016-01-26,2016-01-26,2016-01-26,2016-01-29
c8e764c0136f73312daa1391694a7492,,2016-01-29,2016-01-29,2016-02-19,2016-03-01
7bc4508832105c173db60dbd2088a760,,2016-02-04,2016-02-11,2016-02-11,2016-02-18
e36d307e435c7596a84182914071a84c,,2016-01-06,2016-01-06,2016-01-08,2016-02-13
027f09a56e54fa72c85764d0f707ddb2,,2016-01-12,2016-01-12,2016-01-12,2016-01-15
cc9fcf96a35708772eef2c06016e7642,,2016-01-22,2016-01-22,2016-01-22,2016-03-06
ba884ba077dedbe3758763797a2380e8,,2016-01-27,2016-01-27,2016-01-27,2016-02-03
59ff399bc8f7ca39b93ba2b23b2d95ed,,2016-02-10,,,
1cc5b52b38014f27ce5e87f99bff52a4,,2016-01-09,2016-01-16,2016-01-16,2016-01-20
f873d16981d069d70c093c97e6ead784,,2016-01-08,,,
bd4da88dcb60a22659f6c9e150bb4938,,2016-01-15,2016-01-18,2016-01-18,2016-01-22
